103681
TIME ASOL ATMRAD SOLDIF
467.46875000 330.15973526 22.87629008 75.59202068
467.47916667 334.91435911 23.08023893 76.02763921
467.48958333 337.81869714 23.29211864 76.29289150
467.50000000 338.85783348 23.51059485 76.38764318
467.51041667 338.02644577 23.73425426 76.31184105
467.52083333 335.32879169 23.96161440 76.06552787
467.53125000 330.77871973 24.19113422 75.64883058
467.54166667 324.39970633 24.42122515 75.06192100
467.55208333 316.22492764 24.65026312 74.30494588
467.56250000 306.29738051 24.87660109 73.37792077
467.57291667 294.67007668 25.09858225 72.28057821
467.58333333 281.40634628 25.31455371 71.01215638
467.59375000 266.58030581 25.52288055 69.57110649
467.60416667 250.27757424 25.72195988 67.95468640
467.61458333 232.59636647 25.91023472 66.15838975
467.62500000 213.64916773 26.08620734 64.17513096
467.63541667 193.56531772 26.24845133 61.99405750
467.64583333 172.49505116 26.39562189 59.59877632
467.65625000 150.61593375 26.52646314 56.96462974
467.66666667 128.14336606 26.63981093 54.05437556
467.67708333 105.34825728 26.73458834 50.81108556
467.68750000 82.58787458 26.80978943 47.14599831
467.69791667 60.36199640 26.86444266 42.91685560
467.70833333 39.41955644 26.89753752 37.88782235
467.71875000 20.96591864 26.90788155 31.65510979
467.72916667 7.02773362 26.89382935 23.53327907
467.73958333 0.47352100 26.85287982 12.69248518
467.75000000 0.00000000 26.78225661 0.62269409
467.76041667 0.00000000 26.69085101 0.00000000
467.77083333 0.00000000 26.59396100 0.00000000
467.78125000 0.00000000 26.49320047 0.00000000
467.79166667 0.00000000 26.38946064 0.00000000
467.80208333 0.00000000 26.28337103 0.00000000
467.81250000 0.00000000 26.17540711 0.00000000
467.82291667 0.00000000 26.06594279 0.00000000
467.83333333 0.00000000 25.95528015 0.00000000
467.84375000 0.00000000 25.84366827 0.00000000
467.85416667 0.00000000 25.73131559 0.00000000
467.86458333 0.00000000 25.61839871 0.00000000
467.87500000 0.00000000 25.50506871 0.00000000
467.88541667 0.00000000 25.39145584 0.00000000
467.89583333 0.00000000 25.27767316 0.00000000
467.90625000 0.00000000 25.16381934 0.00000000
467.91666667 0.00000000 25.04998091 0.00000000
467.92708333 0.00000000 24.93623402 0.00000000
467.93750000 0.00000000 24.82264595 0.00000000
467.94791667 0.00000000 24.70927625 0.00000000
467.95833333 0.00000000 24.59617781 0.00000000
467.96875000 0.00000000 24.48339763 0.00000000
467.97916667 0.00000000 24.37097758 0.00000000
467.98958333 0.00000000 24.25895498 0.00000000
468.00000000 0.00000000 24.14736311 0.00000000
468.01041667 0.00000000 23.99108428 0.00000000
468.02083333 0.00000000 23.88052193 0.00000000
468.03125000 0.00000000 23.77046900 0.00000000
468.04166667 0.00000000 23.66094715 0.00000000
468.05208333 0.00000000 23.55197547 0.00000000
468.06250000 0.00000000 23.44357079 0.00000000
468.07291667 0.00000000 23.33574802 0.00000000
468.08333333 0.00000000 23.22852032 0.00000000
468.09375000 0.00000000 23.12189928 0.00000000
468.10416667 0.00000000 23.01589505 0.00000000
468.11458333 0.00000000 22.91051651 0.00000000
468.12500000 0.00000000 22.80577134 0.00000000
468.13541667 0.00000000 22.70166617 0.00000000
468.14583333 0.00000000 22.59820666 0.00000000
468.15625000 0.00000000 22.49539756 0.00000000
468.16666667 0.00000000 22.39324281 0.00000000
468.17708333 0.00000000 22.29174563 0.00000000
468.18750000 0.00000000 22.19090852 0.00000000
468.19791667 0.00000000 22.09073339 0.00000000
468.20833333 0.00000000 21.99122155 0.00000000
468.21875000 0.00000000 21.89237381 0.00000000
468.22916667 0.00000000 21.79419048 0.00000000
468.23958333 0.00000000 21.69667144 0.00000000
468.25000000 0.00000000 21.59981615 0.00000000
468.26041667 0.26299927 21.51087111 11.34808825
468.27083333 5.93081484 21.44068798 22.49281534
468.28125000 19.25705500 21.38692056 30.87132123
468.29166667 37.39102402 21.34750995 37.26294162
468.30208333 58.18578874 21.32163999 42.39173487
468.31250000 80.36547589 21.30920033 46.68714344
468.32291667 103.14371868 21.31041957 50.39905922
468.33333333 126.00013482 21.32566462 53.67751376
468.34375000 148.56543130 21.35532616 56.61574074
468.35416667 170.56122823 21.39974951 59.27335049
468.36458333 191.76718416 21.45919135 61.68925419
468.37500000 212.00225582 21.53379288 63.88918047
468.38541667 231.11360728 21.62356401 65.89022638
468.39583333 248.96983789 21.72837511 67.70371542
468.40625000 265.45674247 21.84795420 69.33705154
468.41666667 280.47460556 21.98188777 70.79495682
468.42708333 293.93645102 22.12962422 72.08031846
468.43750000 305.76690015 22.29047880 73.19478077
468.44791667 315.90142435 22.46363982 74.13916580
468.45833333 324.28585679 22.64817540 74.91377598
468.46875000 330.87607552 22.84304083 75.51861269
468.47916667 335.63780068 23.04708636 75.95353339
468.48958333 338.54646760 23.25906538 76.21836208
468.50000000 339.58715115 23.47764306 76.31296267
468.51041667 338.75452561 23.70140562 76.23728139
468.52083333 336.05285137 23.92887009 75.99136148
468.53125000 331.49598552 24.15849481 75.57533144
468.54166667 325.10741867 24.38869062 74.98936585
468.55208333 316.92034608 24.61783278 74.23361567
468.56250000 306.97778776 24.84427357 73.30810233
468.57291667 295.33278129 25.06635545 72.21256635
468.58333333 282.04868363 25.28242481 70.94625657
468.59375000 267.19963668 25.49084599 69.50763830
468.60416667 250.87128029 25.69001536 67.89398795
468.61458333 233.16184152 25.87837526 66.10082354
468.62500000 214.18380334 26.05442729 64.12109155
468.63541667 194.06648112 26.21674446 61.94398169
468.64583333 172.96005262 26.36398147 59.55315668
468.65625000 151.04197950 26.49488207 56.92403257
468.66666667 128.52749158 26.60828184 54.01946452
468.67708333 105.68723540 26.70310378 50.78265144
468.68750000 82.87809605 26.77834204 47.12499240
468.69791667 60.59934131 26.83302535 42.90441151
468.70833333 39.59936348 26.86614356 37.88520440
468.71875000 21.08353636 26.87650437 31.66334428
468.72916667 7.08178658 26.86246114 23.55147739
468.73958333 0.48003618 26.82150581 12.71140938
468.75000000 0.00000000 26.75084085 0.62375281
468.76041667 0.00000000 26.65936108 0.00000000
468.77083333 0.00000000 26.56239330 0.00000000
468.78125000 0.00000000 26.46155356 0.00000000
468.79166667 0.00000000 26.35773412 0.00000000
468.80208333 0.00000000 26.25156517 0.00000000
468.81250000 0.00000000 26.14352268 0.00000000
468.82291667 0.00000000 26.03398087 0.00000000
468.83333333 0.00000000 25.92324212 0.00000000
468.84375000 0.00000000 25.81155568 0.00000000
468.85416667 0.00000000 25.69913014 0.00000000
468.86458333 0.00000000 25.58614224 0.00000000
468.87500000 0.00000000 25.47274313 0.00000000
468.88541667 0.00000000 25.35906313 0.00000000
468.89583333 0.00000000 25.24521536 0.00000000
468.90625000 0.00000000 25.13129852 0.00000000
468.91666667 0.00000000 25.01739916 0.00000000
468.92708333 0.00000000 24.90359346 0.00000000
468.93750000 0.00000000 24.78994869 0.00000000
468.94791667 0.00000000 24.67652441 0.00000000
468.95833333 0.00000000 24.56337350 0.00000000
468.96875000 0.00000000 24.45054296 0.00000000
468.97916667 0.00000000 24.33807465 0.00000000
468.98958333 0.00000000 24.22600585 0.00000000
469.00000000 0.00000000 24.11436985 0.00000000
469.01041667 0.00000000 23.95835108 0.00000000
469.02083333 0.00000000 23.84774286 0.00000000
469.03125000 0.00000000 23.73764610 0.00000000
469.04166667 0.00000000 23.62808245 0.00000000
469.05208333 0.00000000 23.51907096 0.00000000
469.06250000 0.00000000 23.41062845 0.00000000
469.07291667 0.00000000 23.30276980 0.00000000
469.08333333 0.00000000 23.19550814 0.00000000
469.09375000 0.00000000 23.08885501 0.00000000
469.10416667 0.00000000 22.98282055 0.00000000
469.11458333 0.00000000 22.87741360 0.00000000
469.12500000 0.00000000 22.77264182 0.00000000
469.13541667 0.00000000 22.66851180 0.00000000
469.14583333 0.00000000 22.56502916 0.00000000
469.15625000 0.00000000 22.46219863 0.00000000
469.16666667 0.00000000 22.36002413 0.00000000
469.17708333 0.00000000 22.25850882 0.00000000
469.18750000 0.00000000 22.15765518 0.00000000
469.19791667 0.00000000 22.05746510 0.00000000
469.20833333 0.00000000 21.95793985 0.00000000
469.21875000 0.00000000 21.85908020 0.00000000
469.22916667 0.00000000 21.76088644 0.00000000
469.23958333 0.00000000 21.66335842 0.00000000
469.25000000 0.00000000 21.56649557 0.00000000
469.26041667 0.26712104 21.47755726 11.36683923
469.27083333 5.98012683 21.40740408 22.51345872
469.28125000 19.37206668 21.35367013 30.88260398
469.29166667 37.57143149 21.31429111 37.26340840
469.30208333 58.42703839 21.28845169 42.38230386
469.31250000 80.66279357 21.27604345 46.66907959
469.32291667 103.49283516 21.27729690 50.37351870
469.33333333 126.39729276 21.29258051 53.64547073
469.34375000 149.00726198 21.32228617 56.57800428
469.35416667 171.04463022 21.36676004 59.23059761
469.36458333 192.28922846 21.42625938 61.64206026
469.37500000 212.56011674 21.50092573 63.83804363
469.38541667 231.70451360 21.59076910 65.83558626
469.39583333 249.59103907 21.69565983 67.64596721
469.40625000 266.10548584 21.81532575 69.27655663
469.41666667 281.14812162 21.94935313 70.73205082
469.42708333 294.63194459 22.09719001 72.01531732
469.43750000 306.48154599 22.25815129 73.12798539
469.44791667 316.63236600 22.43142482 74.07086573
469.45833333 325.03020791 22.61607827 74.84425217
469.46875000 331.63092312 22.81106641 75.44813972
469.47916667 336.40020964 23.01523895 75.88238130
469.48958333 339.31348623 23.22734867 76.14679784
469.50000000 340.35581741 23.44606010 76.24125145
469.51041667 339.52187371 23.66995876 76.16568775
469.52083333 336.81591853 23.89756092 75.92015046
469.53125000 332.25181857 24.12732411 75.50476975
469.54166667 325.85308037 24.35765833 74.91972311
469.55208333 317.65292072 24.58693792 74.16516590
469.56250000 307.69438587 24.81351422 73.24112565
469.57291667 296.03054299 25.03572873 72.14735122
469.58333333 282.72478020 25.25192684 70.88310249
469.59375000 267.85126975 25.46047190 69.44685933
469.60416667 251.49567785 25.65975931 67.83591724
469.61458333 233.75624964 25.84823049 66.04581926
469.62500000 214.74547220 26.02438614 64.06954467
469.63541667 194.59264323 26.18679848 61.89632628
469.64583333 173.44789045 26.33412152 59.50988354
469.65625000 151.48857851 26.46509845 56.88570741
469.66666667 128.92977367 26.57856445 53.98675164
469.67708333 106.04186711 26.67344228 50.75634360
469.68750000 83.18136977 26.74872610 47.10604397
469.69791667 60.84704900 26.80344481 42.89395920
469.70833333 39.78677439 26.83658855 37.88451177
469.71875000 21.20597782 26.84696511 31.67341966
469.72916667 7.13802261 26.83292648 23.57134771
469.73958333 0.48683396 26.79195731 12.73150241
469.75000000 0.00000000 26.72123813 0.62487203
469.76041667 0.00000000 26.62966836 0.00000000
469.77083333 0.00000000 26.53260623 0.00000000
469.78125000 0.00000000 26.43167022 0.00000000
469.79166667 0.00000000 26.32775380 0.00000000
469.80208333 0.00000000 26.22148793 0.00000000
469.81250000 0.00000000 26.11334914 0.00000000
469.82291667 0.00000000 26.00371206 0.00000000
469.83333333 0.00000000 25.89287936 0.00000000
469.84375000 0.00000000 25.78110053 0.00000000
469.85416667 0.00000000 25.66858435 0.00000000
469.86458333 0.00000000 25.55550770 0.00000000
469.87500000 0.00000000 25.44202183 0.00000000
469.88541667 0.00000000 25.32825715 0.00000000
469.89583333 0.00000000 25.21432684 0.00000000
469.90625000 0.00000000 25.10032966 0.00000000
469.91666667 0.00000000 24.98635219 0.00000000
469.92708333 0.00000000 24.87247063 0.00000000
469.93750000 0.00000000 24.75875227 0.00000000
469.94791667 0.00000000 24.64525668 0.00000000
469.95833333 0.00000000 24.53203673 0.00000000
469.96875000 0.00000000 24.41913941 0.00000000
469.97916667 0.00000000 24.30660659 0.00000000
469.98958333 0.00000000 24.19447553 0.00000000
470.00000000 0.00000000 24.08277949 0.00000000
470.01041667 0.00000000 23.92703443 0.00000000
470.02083333 0.00000000 23.81636470 0.00000000
470.03125000 0.00000000 23.70620866 0.00000000
470.04166667 0.00000000 23.59658794 0.00000000
470.05208333 0.00000000 23.48752155 0.00000000
470.06250000 0.00000000 23.37902629 0.00000000
470.07291667 0.00000000 23.27111700 0.00000000
470.08333333 0.00000000 23.16380680 0.00000000
470.09375000 0.00000000 23.05710719 0.00000000
470.10416667 0.00000000 22.95102828 0.00000000
470.11458333 0.00000000 22.84557888 0.00000000
470.12500000 0.00000000 22.74076660 0.00000000
470.13541667 0.00000000 22.63659803 0.00000000
470.14583333 0.00000000 22.53307873 0.00000000
470.15625000 0.00000000 22.43021340 0.00000000
470.16666667 0.00000000 22.32800593 0.00000000
470.17708333 0.00000000 22.22645945 0.00000000
470.18750000 0.00000000 22.12557642 0.00000000
470.19791667 0.00000000 22.02535866 0.00000000
470.20833333 0.00000000 21.92580745 0.00000000
470.21875000 0.00000000 21.82692350 0.00000000
470.22916667 0.00000000 21.72870707 0.00000000
470.23958333 0.00000000 21.63115799 0.00000000
470.25000000 0.00000000 21.53427565 0.00000000
470.26041667 0.27142159 21.44533338 11.38665837
470.27083333 6.03136128 21.37520200 22.53574042
470.28125000 19.49159371 21.32149523 30.89571836
470.29166667 37.75911853 21.28214314 37.26580322
470.30208333 58.67832153 21.25633127 42.37487549
470.31250000 80.97283456 21.24395328 46.65309062
470.32291667 103.85728014 21.24524168 50.35012753
470.33333333 126.81228865 21.26056663 53.61565401
470.34375000 149.46933593 21.29032132 56.54257263
470.35416667 171.55056903 21.33485285 59.19022831
470.36458333 192.83598399 21.39441910 61.59732775
470.37500000 213.14473690 21.46916194 63.78944402
470.38541667 232.32409369 21.55909150 65.78355618
470.39583333 250.24268821 21.66407805 67.59089802
470.40625000 266.78630457 21.78384920 69.21880516
470.41666667 281.85518756 21.91799088 70.67194750
470.42708333 295.36230412 22.06595070 71.95317234
470.43750000 307.23221035 22.22704308 73.06409351
470.44791667 317.40031076 22.40045530 74.00550990
470.45833333 325.81237494 22.58525441 74.77770643
470.46875000 332.42422441 22.78039452 75.38067151
470.47916667 337.20153254 22.98472459 75.81425328
470.48958333 340.11969972 23.19699662 76.07826948
470.50000000 341.16377900 23.41587430 76.17258035
470.51041667 340.32843677 23.63994221 76.09713083
470.52083333 337.61793972 23.86771565 75.85196519
470.53125000 333.04616525 24.09765112 75.43721532
470.54166667 326.63663753 24.32815750 74.85306177
470.55208333 318.42259734 24.55760799 74.09966445
470.56250000 308.44712027 24.78435272 73.17705732
470.57291667 296.76330687 25.00673196 72.08499784
470.58333333 283.43458080 25.22308988 70.82275732
470.59375000 268.53514968 25.43178856 69.38883064
470.60416667 252.15071157 25.63122220 67.78053294
470.61458333 234.37953572 25.81983102 65.99343289
470.62500000 215.33411975 25.99611465 64.02054327
470.63541667 195.14375051 26.15864429 61.85114082
470.64583333 173.95851271 26.30607305 59.46900269
470.65625000 151.95568128 26.43714338 56.84969581
470.66666667 129.35016626 26.55068991 53.95627373
470.67708333 106.41211105 26.64563506 50.73219355
470.68750000 83.49766069 26.72097285 47.08917857
470.69791667 61.10509274 26.77573226 42.88551752
470.70833333 39.98177289 26.80890368 37.88575597
470.71875000 21.33323871 26.81929490 31.68533989
470.72916667 7.19644749 26.80525642 23.59288819
470.73958333 0.49391859 26.76426530 12.75276275
470.75000000 0.00000000 26.69347930 0.62605174
470.76041667 0.00000000 26.60180357 0.00000000
470.77083333 0.00000000 26.50463037 0.00000000
470.78125000 0.00000000 26.40358090 0.00000000
470.79166667 0.00000000 26.29954999 0.00000000
470.80208333 0.00000000 26.19316948 0.00000000
470.81250000 0.00000000 26.08491652 0.00000000
470.82291667 0.00000000 25.97516623 0.00000000
470.83333333 0.00000000 25.86422161 0.00000000
470.84375000 0.00000000 25.75233243 0.00000000
470.85416667 0.00000000 25.63970769 0.00000000
470.86458333 0.00000000 25.52652442 0.00000000
470.87500000 0.00000000 25.41293401 0.00000000
470.88541667 0.00000000 25.29906697 0.00000000
470.89583333 0.00000000 25.18503655 0.00000000
470.90625000 0.00000000 25.07094159 0.00000000
470.91666667 0.00000000 24.95686869 0.00000000
470.92708333 0.00000000 24.84289411 0.00000000
470.93750000 0.00000000 24.72908513 0.00000000
470.94791667 0.00000000 24.61550137 0.00000000
470.95833333 0.00000000 24.50219568 0.00000000
470.96875000 0.00000000 24.38921506 0.00000000
470.97916667 0.00000000 24.27660135 0.00000000
470.98958333 0.00000000 24.16439184 0.00000000
471.00000000 0.00000000 24.05261974 0.00000000
471.01041667 0.00000000 23.89716987 0.00000000
471.02083333 0.00000000 23.78642285 0.00000000
471.03125000 0.00000000 23.67619192 0.00000000
471.04166667 0.00000000 23.56649868 0.00000000
471.05208333 0.00000000 23.45736213 0.00000000
471.06250000 0.00000000 23.34879904 0.00000000
471.07291667 0.00000000 23.24082424 0.00000000
471.08333333 0.00000000 23.13345078 0.00000000
471.09375000 0.00000000 23.02669015 0.00000000
471.10416667 0.00000000 22.92055243 0.00000000
471.11458333 0.00000000 22.81504639 0.00000000
471.12500000 0.00000000 22.71017962 0.00000000
471.13541667 0.00000000 22.60595864 0.00000000
471.14583333 0.00000000 22.50238902 0.00000000
471.15625000 0.00000000 22.39947540 0.00000000
471.16666667 0.00000000 22.29722164 0.00000000
471.17708333 0.00000000 22.19563083 0.00000000
471.18750000 0.00000000 22.09470541 0.00000000
471.19791667 0.00000000 21.99444715 0.00000000
471.20833333 0.00000000 21.89485730 0.00000000
471.21875000 0.00000000 21.79593654 0.00000000
471.22916667 0.00000000 21.69768510 0.00000000
471.23958333 0.00000000 21.60010276 0.00000000
471.25000000 0.00000000 21.50318889 0.00000000
471.26041667 0.27590358 21.41423186 11.40754376
471.27083333 6.08451816 21.34411404 22.55965916
471.28125000 19.61561890 21.29042808 30.91067156
471.29166667 37.95404916 21.25109821 37.27014362
471.30208333 58.93958594 21.22531088 42.36947716
471.31250000 81.29553354 21.21296193 46.63921283
471.32291667 104.23697798 21.21428602 50.32892990
471.33333333 127.24503878 21.22965511 53.58811476
471.34375000 149.95156315 21.25946379 56.50950315
471.35416667 172.07894980 21.30406018 59.15230548
471.36458333 193.40735214 21.36370282 61.55512449
471.37500000 213.75601482 21.43853393 63.74345391
471.38541667 232.97224386 21.52856376 65.73421238
471.39583333 250.92467999 21.63366245 67.53858763
471.40625000 267.49909212 21.75355737 69.16388005
471.41666667 282.59569596 21.88783401 70.61473254
471.42708333 296.12742153 22.03593948 71.89397165
471.43750000 308.01878470 22.19718757 73.00319531
471.44791667 318.20514980 22.37076487 73.94319022
471.45833333 326.63224883 22.55573767 74.71423210
471.46875000 333.25587021 22.75105924 75.31630249
471.47916667 338.04166016 22.95557763 75.74924458
471.48958333 340.96499881 23.16804385 76.01287274
471.50000000 342.01092665 23.38712053 76.10704527
471.51041667 341.17410550 23.61139113 76.03170641
471.52083333 338.45880572 23.83936974 75.78690099
471.53125000 333.87891639 24.06951156 75.37276271
471.54166667 327.45798110 24.30022413 74.78947530
471.55208333 319.22926707 24.52987926 74.03720345
471.56250000 309.23588239 24.75682560 73.11598773
471.57291667 297.53096479 24.97940195 72.02559455
471.58333333 284.17797793 25.19595097 70.76530703
471.59375000 269.25116980 25.40483325 69.33363549
471.60416667 252.83627595 25.60444152 67.72791521
471.61458333 235.03159585 25.79321460 65.94374108
471.62500000 215.94964423 25.96965076 63.97416009
471.63541667 195.71970398 26.13231997 61.80849368
471.64583333 174.49182409 26.27987428 59.43057761
471.65625000 152.44319720 26.41105522 56.81605578
471.66666667 129.78858484 26.52469670 53.92808269
471.67708333 106.79789057 26.61972065 50.71024629
471.68750000 83.82690222 26.69512085 47.07443341
471.69791667 61.37341870 26.74992630 42.87911492
471.70833333 40.18432103 26.78312753 37.88895565
471.71875000 21.46529974 26.79353227 31.69911328
471.72916667 7.25705971 26.77948943 23.61609823
471.73958333 0.50129346 26.73846811 12.77518806
471.75000000 0.00000000 26.66760257 0.62729192
471.76041667 0.00000000 26.57580478 0.00000000
471.77083333 0.00000000 26.47850363 0.00000000
471.78125000 0.00000000 26.37732336 0.00000000
471.79166667 0.00000000 26.27316029 0.00000000
471.80208333 0.00000000 26.16664725 0.00000000
471.81250000 0.00000000 26.05826213 0.00000000
471.82291667 0.00000000 25.94838052 0.00000000
471.83333333 0.00000000 25.83730587 0.00000000
471.84375000 0.00000000 25.72528823 0.00000000
471.85416667 0.00000000 25.61253685 0.00000000
471.86458333 0.00000000 25.49922894 0.00000000
471.87500000 0.00000000 25.38551605 0.00000000
471.88541667 0.00000000 25.27152882 0.00000000
471.89583333 0.00000000 25.15738058 0.00000000
471.90625000 0.00000000 25.04317024 0.00000000
471.91666667 0.00000000 24.92898447 0.00000000
471.92708333 0.00000000 24.81489955 0.00000000
471.93750000 0.00000000 24.70098281 0.00000000
471.94791667 0.00000000 24.58729386 0.00000000
471.95833333 0.00000000 24.47388560 0.00000000
471.96875000 0.00000000 24.36080501 0.00000000
471.97916667 0.00000000 24.24809393 0.00000000
471.98958333 0.00000000 24.13578963 0.00000000
472.00000000 0.00000000 24.02392534 0.00000000
472.01041667 0.00000000 23.86878780 0.00000000
472.02083333 0.00000000 23.75794760 0.00000000
472.03125000 0.00000000 23.64762608 0.00000000
472.04166667 0.00000000 23.53784480 0.00000000
472.05208333 0.00000000 23.42862276 0.00000000
472.06250000 0.00000000 23.31997668 0.00000000
472.07291667 0.00000000 23.21192137 0.00000000
472.08333333 0.00000000 23.10446985 0.00000000
472.09375000 0.00000000 22.99763358 0.00000000
472.10416667 0.00000000 22.89142260 0.00000000
472.11458333 0.00000000 22.78584564 0.00000000
472.12500000 0.00000000 22.68091027 0.00000000
472.13541667 0.00000000 22.57662297 0.00000000
472.14583333 0.00000000 22.47298926 0.00000000
472.15625000 0.00000000 22.37001377 0.00000000
472.16666667 0.00000000 22.26770030 0.00000000
472.17708333 0.00000000 22.16605192 0.00000000
472.18750000 0.00000000 22.06507102 0.00000000
472.19791667 0.00000000 21.96475934 0.00000000
472.20833333 0.00000000 21.86511810 0.00000000
472.21875000 0.00000000 21.76614793 0.00000000
472.22916667 0.00000000 21.66784904 0.00000000
472.23958333 0.00000000 21.57022116 0.00000000
472.25000000 0.00000000 21.47326364 0.00000000
472.26041667 0.28056990 21.38428097 11.42949332
472.27083333 6.13959917 21.31416842 22.58521255
472.28125000 19.74412847 21.26049685 30.92746844
472.29166667 38.15619202 21.22118444 37.27644363
472.30208333 59.21078486 21.19541860 42.36613180
472.31250000 81.63083115 21.18309748 46.62747718
472.32291667 104.63185924 21.18445802 50.30996385
472.33333333 127.69546572 21.19987408 53.56289734
472.34375000 150.45385988 21.22974177 56.47884577
472.35416667 172.62968377 21.27441027 59.11688403
472.36458333 194.00324019 21.33413885 61.51550984
472.37500000 214.39385464 21.40907011 63.70013661
472.38541667 233.64886579 21.49921439 65.68762171
472.39583333 251.63691416 21.60444170 67.48910605
472.40625000 268.24374674 21.72447907 69.11185412
472.41666667 283.36954389 21.85891150 70.56048122
472.42708333 296.92719300 22.00718549 71.83779269
472.43750000 308.84116456 22.16861409 72.94537006
472.44791667 319.04677813 22.34238307 73.88398754
472.45833333 327.48972421 22.52755780 74.65391130
472.46875000 334.12575490 22.72309055 75.25511577
472.47916667 338.92048666 22.92782827 75.68743898
472.48958333 341.84927757 23.14052079 75.95069183
472.50000000 342.89715439 23.35982949 76.04473057
472.51041667 342.05877399 23.58433647 75.96949874
472.52083333 339.33841068 23.81255436 75.72504171
472.53125000 334.74996632 24.04293687 75.31149509
472.54166667 328.31700567 24.27388992 74.72904594
472.55208333 320.07282487 24.50378367 73.97786388
472.56250000 310.06056769 24.73096505 73.05799636
472.57291667 298.33341285 24.95377113 71.96921903
472.58333333 284.95486854 25.17054278 70.71082717
472.59375000 269.99922822 25.37963886 69.28134698
472.60416667 253.55227058 25.57945038 67.67813437
472.61458333 235.71233149 25.76841448 65.89681105
472.62500000 216.59194946 25.94502788 63.93045885
472.63541667 196.32041053 26.10785912 61.76844466
472.64583333 175.04773533 26.25555895 59.39466372
472.65625000 152.95104192 26.38686781 56.78483784
472.66666667 130.24495122 26.50061872 53.90222352
472.67708333 107.19913525 26.59573302 50.69054061
472.68750000 84.16903375 26.67120411 47.06184028
472.69791667 61.65197857 26.72606094 42.87477526
472.70833333 40.39438561 26.75929409 37.89412588
472.71875000 21.60214513 26.76971117 31.71474568
472.72916667 7.31985964 26.75565936 23.64097599
472.73958333 0.50896230 26.71459953 12.79877576
472.75000000 0.00000000 26.64364159 0.62859250
472.76041667 0.00000000 26.55170550 0.00000000
472.77083333 0.00000000 26.45425939 0.00000000
472.78125000 0.00000000 26.35293083 0.00000000
472.79166667 0.00000000 26.24861779 0.00000000
472.80208333 0.00000000 26.14195421 0.00000000
472.81250000 0.00000000 26.03341875 0.00000000
472.82291667 0.00000000 25.92338761 0.00000000
472.83333333 0.00000000 25.81216466 0.00000000
472.84375000 0.00000000 25.70000030 0.00000000
472.85416667 0.00000000 25.58710406 0.00000000
472.86458333 0.00000000 25.47365336 0.00000000
472.87500000 0.00000000 25.35979993 0.00000000
472.88541667 0.00000000 25.24567454 0.00000000
472.89583333 0.00000000 25.13139063 0.00000000
472.90625000 0.00000000 25.01704718 0.00000000
472.91666667 0.00000000 24.90273095 0.00000000
472.92708333 0.00000000 24.78851825 0.00000000
472.93750000 0.00000000 24.67447646 0.00000000
472.94791667 0.00000000 24.56066522 0.00000000
472.95833333 0.00000000 24.44713742 0.00000000
472.96875000 0.00000000 24.33394007 0.00000000
472.97916667 0.00000000 24.22111500 0.00000000
472.98958333 0.00000000 24.10869947 0.00000000
473.00000000 0.00000000 23.99672671 0.00000000
473.01041667 0.00000000 23.84193694 0.00000000
473.02083333 0.00000000 23.73098749 0.00000000
473.03125000 0.00000000 23.62055947 0.00000000
473.04166667 0.00000000 23.51067445 0.00000000
473.05208333 0.00000000 23.40135137 0.00000000
473.06250000 0.00000000 23.29260696 0.00000000
473.07291667 0.00000000 23.18445597 0.00000000
473.08333333 0.00000000 23.07691141 0.00000000
473.09375000 0.00000000 22.96998469 0.00000000
473.10416667 0.00000000 22.86368583 0.00000000
473.11458333 0.00000000 22.75802351 0.00000000
473.12500000 0.00000000 22.65300527 0.00000000
473.13541667 0.00000000 22.54863756 0.00000000
473.14583333 0.00000000 22.44492585 0.00000000
473.15625000 0.00000000 22.34187474 0.00000000
473.16666667 0.00000000 22.23948799 0.00000000
473.17708333 0.00000000 22.13776863 0.00000000
473.18750000 0.00000000 22.03671901 0.00000000
473.19791667 0.00000000 21.93634085 0.00000000
473.20833333 0.00000000 21.83663530 0.00000000
473.21875000 0.00000000 21.73760299 0.00000000
473.22916667 0.00000000 21.63924406 0.00000000
473.23958333 0.00000000 21.54155822 0.00000000
473.25000000 0.00000000 21.44454477 0.00000000
473.26041667 0.28542220 21.35552544 11.45250363
473.27083333 6.19659220 21.28540974 22.61240112
473.28125000 19.87707904 21.23174603 30.94612343
473.29166667 38.36547265 21.19244625 37.28473312
473.30208333 59.49181756 21.16669883 42.36488354
473.31250000 81.97860533 21.15440431 46.61794037
473.32291667 105.04178468 21.15580205 50.29329719
473.33333333 128.16341635 21.17126795 53.54007929
473.34375000 150.97606174 21.20119971 56.45068668
473.35416667 173.20259737 21.24594768 59.08405786
473.36458333 194.62346703 21.30577188 61.47858458
473.37500000 215.05806905 21.38081531 63.65959908
473.38541667 234.35376708 21.47108839 65.64389666
473.39583333 252.37919408 21.57646097 67.44257070
473.40625000 269.02006827 21.69665969 69.06284918
473.41666667 284.17652832 21.83126898 70.50931924
473.42708333 297.76141316 21.97973463 71.78476450
473.43750000 309.69914262 22.14136883 72.89074974
473.44791667 319.92498692 22.31535640 73.82803626
473.45833333 328.38459107 22.50076162 74.59688041
473.46875000 335.03366755 22.69653560 75.19724927
473.47916667 339.83780051 22.90152402 75.62897554
473.48958333 342.77232409 23.11447534 75.89186648
473.50000000 343.82225017 23.33404945 75.98577623
473.51041667 342.98223028 23.55882686 75.91064758
473.52083333 340.25654301 23.78731857 75.66652650
